"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","46941","Verify filters applied are removed when user clicks on ""Clear Filters"".""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 17:07:07 IST 2025","failed","Fri Aug 08 17:07:54 IST 2025","","Retailer: Beard Subaru","",""
"","53389","Verify the Exported file with all formats when filters and sort were applied..""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 17:14:18 IST 2025","passed","Fri Aug 08 17:15:12 IST 2025","","Retailer: Profile Subaru","",""
"","102656","Verify the Edit Export Print functionality in ""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 14:58:54 IST 2025","broken","Fri Aug 08 15:00:37 IST 2025","","Retailer: Beard Subaru","",""
"","45356","Verify the Exported file with all formats when filters and sort were applied..""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 17:16:08 IST 2025","failed","Fri Aug 08 17:16:54 IST 2025","","Retailer: Beard Subaru","",""
"","55671","Verify the filters from left to right.""On Lot"" Tab for Mitchell Subaru","chromium","Fri Aug 08 13:26:15 IST 2025","passed","Fri Aug 08 13:27:11 IST 2025","","Retailer: Mitchell Subaru","",""
"","56578","Verify the mark sold functionality in ""Total Vehicles"" Tab for Center Subaru","chromium","Fri Aug 08 15:18:39 IST 2025","passed","Fri Aug 08 15:19:36 IST 2025","","Retailer: Center Subaru","",""
"","26217","Verify the Edit Export Print functionality in ""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 15:04:37 IST 2025","failed","Fri Aug 08 15:05:03 IST 2025","","Retailer: Subaru of Wakefield","",""
"","61538","Verify filters applied are removed when user clicks on ""Clear Filters"".""In Transit"" Tab for Secor Subaru","chromium","Fri Aug 08 17:09:31 IST 2025","passed","Fri Aug 08 17:10:33 IST 2025","","Retailer: Secor Subaru","",""
"","104769","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Order"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 18:11:24 IST 2025","broken","Fri Aug 08 18:13:09 IST 2025","","Retailer: Subaru of New England Inc","",""
"","100540","Verify the grid customization functionality after the filters applied.""On Lot"" Tab for Burlington Subaru","chromium","Fri Aug 08 17:41:41 IST 2025","broken","Fri Aug 08 17:43:21 IST 2025","","Retailer: Burlington Subaru","",""
"","43062","Verify the ""Filters"" text is changed to ""Clear Filters"" with applied filters count when filters are applied.""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 16:11:38 IST 2025","failed","Fri Aug 08 16:12:21 IST 2025","","Retailer: Beard Subaru","",""
"","31875","Verify  the breadcrumb in ""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 14:21:28 IST 2025","failed","Fri Aug 08 14:22:00 IST 2025","","Retailer: Subaru of Wakefield","",""
"","44141","Verify the UI when large stock / Comment is added ""In Transit"" Tab for Secor Subaru","chromium","Fri Aug 08 15:45:22 IST 2025","failed","Fri Aug 08 15:46:06 IST 2025","","Retailer: Secor Subaru","",""
"","31032","Verify the printed file when filters and sort were applied. Subaru of Wakefield","chromium","Fri Aug 08 19:08:08 IST 2025","failed","Fri Aug 08 19:08:39 IST 2025","","Retailer: Subaru of Wakefield","",""
"","45701","Verify Pagination Control in ""Mark as SSLP"" Tab for Beard Subaru","chromium","Fri Aug 08 14:02:22 IST 2025","failed","Fri Aug 08 14:03:08 IST 2025","","Retailer: Beard Subaru","",""
"","95706","Verify that the grid has the vehicles only with vehicle status as ""In Transit"". ""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 15:50:38 IST 2025","failed","Fri Aug 08 15:52:13 IST 2025","","Retailer: Profile Subaru","",""
"","78541","Verify that the trim options displayed are relevant to the selected car model ""Buy a Demo"" Tab for Center Subaru","chromium","Fri Aug 08 15:33:34 IST 2025","failed","Fri Aug 08 15:34:52 IST 2025","","Retailer: Center Subaru","",""
"","28884","Verify the Exported file with all formats when filters and sort were applied..""On Lot"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 17:19:32 IST 2025","failed","Fri Aug 08 17:20:01 IST 2025","","Retailer: Subaru of Wakefield","",""
"","45835","Verify the data in the grid when filter and sort applied.""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 16:42:17 IST 2025","passed","Fri Aug 08 16:43:02 IST 2025","","Retailer: Beard Subaru","",""
"","102820","Verify that the vehicle count in the filter should match with the grid data.""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 17:53:52 IST 2025","broken","Fri Aug 08 17:55:35 IST 2025","","Retailer: Subaru of New England Inc","",""
"","100485","Verify the grid customization functionality after the filters applied.""On Order"" Tab for Secor Subaru","chromium","Fri Aug 08 17:44:38 IST 2025","broken","Fri Aug 08 17:46:18 IST 2025","","Retailer: Secor Subaru","",""
"","35590","Verify that the grid has the vehicles only with vehicle status as ""On Lot"" ""On Lot"" Tab for Burlington Subaru","chromium","Fri Aug 08 15:49:11 IST 2025","failed","Fri Aug 08 15:49:47 IST 2025","","Retailer: Burlington Subaru","",""
"","67839","Verify the Page Index functionality in ""On Order"" Tab for Burlington Subaru","chromium","Fri Aug 08 14:39:05 IST 2025","failed","Fri Aug 08 14:40:13 IST 2025","","Retailer: Burlington Subaru","",""
"","54953","Verify the Page Index functionality in ""Total Vehicles"" Tab for Profile Subaru","chromium","Fri Aug 08 14:35:18 IST 2025","passed","Fri Aug 08 14:36:13 IST 2025","","Retailer: Profile Subaru","",""
"","28046","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""On Order"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 16:50:43 IST 2025","failed","Fri Aug 08 16:51:11 IST 2025","","Retailer: Subaru of Wakefield","",""
"","81715","Verify that the trim options displayed are relevant to the selected car model ""Buy a Demo"" Tab for Beard Subaru","chromium","Fri Aug 08 15:32:33 IST 2025","failed","Fri Aug 08 15:33:55 IST 2025","","Retailer: Beard Subaru","",""
"","59498","Verify the mark sold functionality in ""In Transit"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 15:13:07 IST 2025","passed","Fri Aug 08 15:14:07 IST 2025","","Retailer: Subaru of New England Inc","",""
"","25644","Verify the Edit Export Print functionality in ""In Transit"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 15:05:05 IST 2025","failed","Fri Aug 08 15:05:31 IST 2025","","Retailer: Subaru of Wakefield","",""
"","105084","Verify that the vehicle count in the filter should match with the grid data.""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 17:59:09 IST 2025","broken","Fri Aug 08 18:00:54 IST 2025","","Retailer: Beard Subaru","",""
"","39215","Verify Sorting Functionality in ""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 14:13:04 IST 2025","failed","Fri Aug 08 14:13:43 IST 2025","","Retailer: Subaru of Wakefield","",""
"","103718","Verify the grid customization functionality after the filters applied.""On Lot"" Tab for Center Subaru","chromium","Fri Aug 08 17:40:00 IST 2025","broken","Fri Aug 08 17:41:43 IST 2025","","Retailer: Center Subaru","",""
"","102191","Verify the Edit Export Print functionality in ""On Order"" Tab for Beard Subaru","chromium","Fri Aug 08 14:59:57 IST 2025","broken","Fri Aug 08 15:01:39 IST 2025","","Retailer: Beard Subaru","",""
"","45515","Validate the Navigation to the 'Buy a Demo' tab under the Inventory sub-menu ""Buy a Demo"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 19:10:20 IST 2025","passed","Fri Aug 08 19:11:06 IST 2025","","Retailer: Subaru of New England Inc","",""
"","102905","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 18:03:42 IST 2025","broken","Fri Aug 08 18:05:25 IST 2025","","Retailer: Subaru of Wakefield","",""
"","41091","verify the filters displayed ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:33:57 IST 2025","passed","Fri Aug 08 14:34:38 IST 2025","","Retailer: Patrick Subaru","",""
"","102954","Verify that the vehicle count in the filter should match with the grid data.""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 17:58:30 IST 2025","broken","Fri Aug 08 18:00:13 IST 2025","","Retailer: Beard Subaru","",""
"","46023","Verify the Search Box functionality in ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:51:26 IST 2025","passed","Fri Aug 08 14:52:12 IST 2025","","Retailer: Patrick Subaru","",""
"","59392","Verify VIN Key popup ""Buy a Demo"" Tab for Mitchell Subaru","chromium","Fri Aug 08 18:50:14 IST 2025","passed","Fri Aug 08 18:51:13 IST 2025","","Retailer: Mitchell Subaru","",""
"","100151","Verify the Page Index functionality in ""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 14:37:47 IST 2025","broken","Fri Aug 08 14:39:27 IST 2025","","Retailer: Center Subaru","",""
"","29060","Verify Print Preview Functionality., ""Mark as SSLP"" Tab for Burlington Subaru","chromium","Fri Aug 08 19:21:09 IST 2025","failed","Fri Aug 08 19:21:38 IST 2025","","Retailer: Burlington Subaru","",""
"","25029","Verify VIN Key popup ""On Order"" Tab for Burlington Subaru","chromium","Fri Aug 08 18:55:47 IST 2025","failed","Fri Aug 08 18:56:12 IST 2025","","Retailer: Burlington Subaru","",""
"","51215","Verify the data in the grid when filter and sort applied.""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 16:46:43 IST 2025","passed","Fri Aug 08 16:47:34 IST 2025","","Retailer: Patrick Subaru","",""
"","28084","Verify the ""Total Vehicles"" tab count matches the grid count. ""Total Vehicles"" Tab for Subaru of Wakefield","chromium","Fri Aug 08 18:27:48 IST 2025","failed","Fri Aug 08 18:28:16 IST 2025","","Retailer: Subaru of Wakefield","",""
"","42957","Verify the Search Box functionality in ""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 14:45:45 IST 2025","passed","Fri Aug 08 14:46:28 IST 2025","","Retailer: Beard Subaru","",""
"","50747","Validate Mark SSLP for Reynolds Garage and Marine","chromium","Fri Aug 08 14:00:00 IST 2025","failed","Fri Aug 08 14:00:51 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","66110","Verify that the ""Search the grid"" function displays results even when filters are applied ""Mark as SSLP"" Tab for Mitchell Subaru","chromium","Fri Aug 08 16:29:56 IST 2025","passed","Fri Aug 08 16:31:02 IST 2025","","Retailer: Mitchell Subaru","",""
"","100422","Verify the grid customization functionality after the filters applied.""On Order"" Tab for Center Subaru","chromium","Fri Aug 08 17:41:05 IST 2025","broken","Fri Aug 08 17:42:45 IST 2025","","Retailer: Center Subaru","",""
"","50396","Verify  the breadcrumb in ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 14:23:57 IST 2025","passed","Fri Aug 08 14:24:47 IST 2025","","Retailer: Patrick Subaru","",""
"","53386","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 18:23:39 IST 2025","passed","Fri Aug 08 18:24:32 IST 2025","","Retailer: Patrick Subaru","",""
"","103945","Verify that on selecting multiple trims, correctly filters and displays the matching records in the grid. ""Mark as SSLP"" Tab for Beard Subaru","chromium","Fri Aug 08 17:48:39 IST 2025","broken","Fri Aug 08 17:50:23 IST 2025","","Retailer: Beard Subaru","",""
"","42827","Verify the sort applied Is removed when the grid is refreshed by changing / adding the filter.""Total Vehicles"" Tab for Mitchell Subaru","chromium","Fri Aug 08 16:48:37 IST 2025","passed","Fri Aug 08 16:49:20 IST 2025","","Retailer: Mitchell Subaru","",""
"","50581","Verify the Pagination. ""Total Vehicles"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:57:59 IST 2025","passed","Fri Aug 08 15:58:50 IST 2025","","Retailer: Patrick Subaru","",""
"","68610","Verify the mark sold functionality in ""On Lot"" Tab for Reynolds Garage and Marine","chromium","Fri Aug 08 15:24:28 IST 2025","passed","Fri Aug 08 15:25:37 IST 2025","","Retailer: Reynolds Garage and Marine","",""
"","60889","Verify the mark sold functionality in ""In Transit"" Tab for Patrick Subaru","chromium","Fri Aug 08 15:26:42 IST 2025","passed","Fri Aug 08 15:27:43 IST 2025","","Retailer: Patrick Subaru","",""
"","90686","Verify  the breadcrumb in ""On Lot"" Tab for Beard Subaru","chromium","Fri Aug 08 14:18:36 IST 2025","passed","Fri Aug 08 14:20:06 IST 2025","","Retailer: Beard Subaru","",""
"","63455","Verify VIN Key popup ""On Order"" Tab for Profile Subaru","chromium","Fri Aug 08 18:48:53 IST 2025","passed","Fri Aug 08 18:49:57 IST 2025","","Retailer: Profile Subaru","",""
"","100154","Buy a Demo: Validate the functionality of the Search box in the 'Buy a Demo' tab. ""Buy a Demo"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 19:13:05 IST 2025","broken","Fri Aug 08 19:14:45 IST 2025","","Retailer: Subaru of New England Inc","",""
"","100364","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""On Order"" Tab for Mitchell Subaru","chromium","Fri Aug 08 18:15:36 IST 2025","broken","Fri Aug 08 18:17:16 IST 2025","","Retailer: Mitchell Subaru","",""
"","49016","Verify the data in the grid when filter and sort applied.""On Lot"" Tab for Secor Subaru","chromium","Fri Aug 08 16:45:25 IST 2025","passed","Fri Aug 08 16:46:14 IST 2025","","Retailer: Secor Subaru","",""
"","41986","Verify that the grid has the vehicles only with vehicle status as ""In Transit"". ""In Transit"" Tab for Center Subaru","chromium","Fri Aug 08 15:51:54 IST 2025","passed","Fri Aug 08 15:52:36 IST 2025","","Retailer: Center Subaru","",""
"","69229","Verify Sort functionality after Filters applied.""On Order"" Tab for Profile Subaru","chromium","Fri Aug 08 16:54:18 IST 2025","passed","Fri Aug 08 16:55:28 IST 2025","","Retailer: Profile Subaru","",""
"","54178","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""Total Vehicles"" Tab for Beard Subaru","chromium","Fri Aug 08 18:16:03 IST 2025","passed","Fri Aug 08 18:16:57 IST 2025","","Retailer: Beard Subaru","",""
"","77604","Verify sort applied is removed when the vehicle is marked as Sold and grid is refreshed. ""In Transit"" Tab for Profile Subaru","chromium","Fri Aug 08 18:14:18 IST 2025","passed","Fri Aug 08 18:15:36 IST 2025","","Retailer: Profile Subaru","",""
"","1350","Validate Mark SSLP for Secor Subaru","chromium","Fri Aug 08 13:59:57 IST 2025","failed","Fri Aug 08 13:59:59 IST 2025","","Retailer: Secor Subaru","",""
"","49721","Verify the tabs displayed in the ""Inventory"" screen. ""Total Vehicles"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 18:41:41 IST 2025","passed","Fri Aug 08 18:42:31 IST 2025","","Retailer: Subaru of New England Inc","",""
"","101783","Verify that on selecting multiple trims, correctly filters and displays the matching records in the grid. ""Mark as SSLP"" Tab for Patrick Subaru","chromium","Fri Aug 08 17:52:11 IST 2025","broken","Fri Aug 08 17:53:53 IST 2025","","Retailer: Patrick Subaru","",""
"","57940","Verify the filters from right to left.""On Lot"" Tab for Mitchell Subaru","chromium","Fri Aug 08 13:26:22 IST 2025","passed","Fri Aug 08 13:27:20 IST 2025","","Retailer: Mitchell Subaru","",""
"","51840","Verify the Exported file with all formats when filters and sort were applied..""Total Vehicles"" Tab for Mitchell Subaru","chromium","Fri Aug 08 17:14:21 IST 2025","passed","Fri Aug 08 17:15:13 IST 2025","","Retailer: Mitchell Subaru","",""
"","58495","Verify Print Preview Functionality., ""Mark as SSLP"" Tab for Patrick Subaru","chromium","Fri Aug 08 19:23:18 IST 2025","passed","Fri Aug 08 19:24:16 IST 2025","","Retailer: Patrick Subaru","",""
"","102688","Verify the mark sold functionality in ""On Lot"" Tab for Profile Subaru","chromium","Fri Aug 08 15:14:07 IST 2025","broken","Fri Aug 08 15:15:49 IST 2025","","Retailer: Profile Subaru","",""
"","100136","Buy a Demo: Validate the functionality of the Search box in the 'Buy a Demo' tab. ""Buy a Demo"" Tab for Patrick Subaru","chromium","Fri Aug 08 19:16:07 IST 2025","broken","Fri Aug 08 19:17:47 IST 2025","","Retailer: Patrick Subaru","",""
"","47951","Verify the Search Box functionality in ""In Transit"" Tab for Beard Subaru","chromium","Fri Aug 08 14:46:28 IST 2025","passed","Fri Aug 08 14:47:16 IST 2025","","Retailer: Beard Subaru","",""
"","103792","Verify the Edit Export Print functionality in ""On Order"" Tab for Subaru of New England Inc","chromium","Fri Aug 08 14:52:57 IST 2025","broken","Fri Aug 08 14:54:41 IST 2025","","Retailer: Subaru of New England Inc","",""
